App,Category,Installs_category,Rating,Mean_App_Sentiment,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Cochrane Library,MEDICAL,Low,,,3,10.0,Free,0.0,Everyone,Medical,2018-07-17,4.1 and up
Tips & Tricks Dynamics AX 365,PRODUCTIVITY,Low,,,1,2.2,Free,0.0,Everyone,Productivity,2017-07-14,4.0.3 and up
iHunter BC,SPORTS,Low,,,55,63.0,Paid,4.49,Everyone,Sports,2018-08-03,4.0.3 and up
Rainbow Camera,BEAUTY,High,,,3871,23.0,Free,0.0,Everyone,Beauty,2018-07-30,4.0 and up
Bm,FAMILY,Low,,,1,1.7,Free,0.0,Everyone,Puzzle,2016-09-21,4.0.3 and up
CP Connect 2.0,PRODUCTIVITY,Low,,,0,5.8,Free,0.0,Everyone,Productivity,2017-08-17,4.0.3 and up
South Park: Phone Destroyer™,FAMILY,Very High,,,288835,91.0,Free,0.0,Mature 17+,Strategy,2018-07-19,4.4 and up
Forgotten Hill: Fall,GAME,More than moderate,,,1063,18.0,Free,0.0,Teen,Adventure,2017-10-30,3.0 and up
Learn CW,FAMILY,Very low,,,0,21.0,Paid,2.49,Everyone,Education,2018-04-06,4.3 and up
AP Mobile,FAMILY,Moderate,,,117,13.0,Free,0.0,Everyone,Education,2017-11-21,6.0 and up
Screen Lock - with Fingerprint Simulator,TOOLS,Very High,,,338449,2.8,Free,0.0,Everyone,Tools,2018-06-19,2.3.3 and up
Video Player All Format for Android,VIDEO_PLAYERS,High,,,3930,3.3,Free,0.0,Everyone,Video Players & Editors,2018-07-26,4.0.3 and up
PORTABLE SOCCER DX,SPORTS,Moderate,,,552,1.6,Paid,1.0,Everyone,Sports,2018-06-19,2.2 and up
Cute Dolphin Keyboard,PERSONALIZATION,Moderate,,,237,6.4,Free,0.0,Everyone,Personalization,2018-07-30,4.0.3 and up
Tattoodo - Find your next tattoo,LIFESTYLE,High,,,7457,13.0,Free,0.0,Teen,Lifestyle,2018-08-03,4.1 and up
Birthdays & Other Events,EVENTS,More than moderate,,,456,2.8,Free,0.0,Everyone,Events,2018-06-21,2.3.3 and up
Urbanspoon Restaurant Reviews,TRAVEL_AND_LOCAL,Very High,,,35560,13.0,Free,0.0,Everyone,Travel & Local,2016-07-05,4.0.3 and up
"Learn English Vocabulary - 6,000 Words",FAMILY,Very High,,,205914,54.0,Free,0.0,Everyone,Education,2018-08-03,4.1 and up
Step Counter - Calorie Counter,HEALTH_AND_FITNESS,High,,,1577,2.2,Free,0.0,Everyone,Health & Fitness,2017-08-12,4.4 and up
AP Government Review,FAMILY,Low,,,3,1.5,Paid,2.99,Everyone,Education,2017-03-14,4.0.3 and up
Fisher-Price® Smart Connect™,TOOLS,More than moderate,,,422,72.0,Free,0.0,Everyone,Tools,2018-02-23,4.4 and up
BT (Usage Interne),LIBRARIES_AND_DEMO,Low,,,3,19.0,Free,0.0,Everyone,Libraries & Demo,2017-08-17,2.3 and up
Green Build - An unofficial Travis CI client,TOOLS,Low,,,7,3.2,Free,0.0,Everyone,Tools,2018-06-06,5.0 and up
Guide for CS:GO,FAMILY,High,,,16459,88.0,Free,0.0,Everyone,Entertainment,2017-07-15,2.3 and up
Kiss Me! Lip Kissing Test,FAMILY,More than moderate,,,191,5.0,Free,0.0,Everyone,Entertainment,2018-05-18,4.1 and up
EU Data Protection,BOOKS_AND_REFERENCE,Low,,,29,17.0,Free,0.0,Everyone,Books & Reference,2016-07-15,4.0.3 and up
"Alizay, pirate girl",FAMILY,Low,,,197,11.0,Paid,2.99,Everyone,Casual;Action & Adventure,2017-03-23,2.3 and up
Oddworld: New 'n' Tasty,GAME,Moderate,,,1475,34.0,Paid,4.99,Teen,Action,2018-01-02,5.0 and up
EF Summits,TRAVEL_AND_LOCAL,Low,,,0,19.0,Free,0.0,Everyone,Travel & Local,2018-05-20,4.4 and up
Headspace: Meditation & Mindfulness,HEALTH_AND_FITNESS,Very High,2.452397727272727,0.15239772727272727,77563,39.0,Free,0.0,Everyone,Health & Fitness,2018-07-23,4.2 and up
EC-HRV test,SPORTS,Low,,,9,4.3,Free,0.0,Everyone,Sports,2018-07-26,4.4 and up
My BP Lab,HEALTH_AND_FITNESS,Moderate,,,186,25.0,Free,0.0,Everyone,Health & Fitness,2018-05-19,8.0 and up
Wallpapers DAF CF Trucks,PERSONALIZATION,Low,,,1,13.0,Free,0.0,Teen,Personalization,2016-06-13,2.3.3 and up
Kids Videos,PARENTING,More than moderate,,,559,6.4,Free,0.0,Everyone,Parenting,2018-05-20,4.1 and up
Tank Stars,GAME,Very High,,,174755,98.0,Free,0.0,Everyone 10+,Arcade,2018-07-11,5.0 and up
BZWBK24 mobile,FINANCE,High,2.4590209768492377,0.2090209768492377,64983,39.0,Free,0.0,Everyone,Finance,2018-06-18,4.1 and up
European Solidarity Corps,SOCIAL,Low,,,9,21.0,Free,0.0,Teen,Social,2018-07-05,4.4 and up
NETGEAR WiFi Analytics,TOOLS,High,,,9496,0.68,Free,0.0,Everyone,Tools,2014-04-25,2.2 and up
M-Sight Pro,VIDEO_PLAYERS,Moderate,,,30,15.0,Free,0.0,Everyone,Video Players & Editors,2018-07-25,4.0 and up
BD tools,TOOLS,Moderate,,,21,0.21,Free,0.0,Everyone,Tools,2015-12-18,4.2 and up
CI On The Go,NEWS_AND_MAGAZINES,Low,,,2,14.0,Free,0.0,Everyone,News & Magazines,2018-07-18,5.0 and up
BT MeetMe with Dolby Voice,COMMUNICATION,More than moderate,,,437,12.0,Free,0.0,Everyone,Communication,2018-07-13,5.0 and up
IMDb Movies & TV,ENTERTAINMENT,Top Notch,,,501498,12.0,Free,0.0,Teen,Entertainment,2018-07-26,Varies with device
Ost. Zombies Cast - New Music and Lyrics,DATING,Low,,,1,4.6,Free,0.0,Teen,Dating,2018-07-20,4.0.3 and up
DQT GPS,BUSINESS,Low,,,3,6.3,Free,0.0,Everyone,Business,2015-10-05,4.2 and up
EC-Contractors,HOUSE_AND_HOME,Very low,,,0,6.0,Free,0.0,Everyone,House & Home,2018-04-25,4.0.3 and up
Status For WhatsApp DP - pro,PERSONALIZATION,Moderate,,,49,12.0,Free,0.0,Teen,Personalization,2018-05-31,4.1 and up
BL Mobile Banking,FINANCE,Low,,,23,93.0,Free,0.0,Everyone,Finance,2018-08-01,5.0 and up
Educational Games 4 Kids,FAMILY,Very High,2.3029547400698718,0.15295474006987164,11618,39.0,Free,0.0,Everyone,Educational;Education,2018-04-03,4.1 and up
Best Wallpapers QHD,PERSONALIZATION,Very High,2.4653634608843538,0.2653634608843537,294701,5.1,Free,0.0,Teen,Personalization,2018-03-17,4.0.3 and up
EY Divest,BUSINESS,Very low,,,0,54.0,Free,0.0,Everyone,Business,2017-07-11,4.0 and up
Theme fo Oppo A30 Wallpaper & Icon,BUSINESS,Low,,,7,1.3,Free,0.0,Everyone,Business,2017-08-18,2.3.3 and up
Currency Exchange DZ,FINANCE,Low,,,4,2.5,Free,0.0,Everyone,Finance,2016-11-10,2.3 and up
EO Events,BUSINESS,Very low,,,0,11.0,Free,0.0,Teen,Business,2018-06-21,4.1 and up
Consultar Infracciones de Transito DF y Mexico,TOOLS,Very low,,,0,2.9,Free,0.0,Everyone,Tools,2018-07-23,4.0 and up
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,More than moderate,2.1711998197427116,0.12119981974271189,2560,56.0,Free,0.0,Mature 17+,Dating,2018-08-01,4.1 and up
The TK-App - everything under control,HEALTH_AND_FITNESS,More than moderate,,,8642,18.0,Free,0.0,Everyone,Health & Fitness,2018-08-02,4.4 and up
BM Assets,FINANCE,Low,,,6,9.9,Free,0.0,Everyone,Finance,2016-10-25,2.3.3 and up
Connect'Em Halloween,FAMILY,High,,,6673,4.4,Free,0.0,Everyone,Puzzle,2016-09-23,2.0 and up
TV.AE,FAMILY,Moderate,,,109,7.5,Free,0.0,Everyone,Entertainment,2017-09-21,4.4 and up
BK Suraj bhai,LIFESTYLE,Low,,,9,3.1,Free,0.0,Everyone,Lifestyle,2017-12-08,4.1 and up
CBS Sports Fantasy,SPORTS,High,2.1722756606468727,0.17227566064687277,43611,27.0,Free,0.0,Everyone,Sports,2018-06-27,5.0 and up
MD PAWS AH,MEDICAL,Low,,,0,29.0,Free,0.0,Everyone,Medical,2018-02-23,4.0.3 and up
Wi-Fi Auto-connect,COMMUNICATION,High,,,15036,0.25,Free,0.0,Everyone,Communication,2015-08-01,1.6 and up
Wind & Weather Meter for Ag,WEATHER,Low,,,3,14.0,Free,0.0,Everyone,Weather,2016-03-14,4.3 and up
DW Maps,TRAVEL_AND_LOCAL,Moderate,,,35,13.0,Free,0.0,Everyone,Travel & Local,2017-06-06,2.3.3 and up
Driving n Parking School 2017,FAMILY,Low,,,15,46.0,Free,0.0,Everyone,Simulation,2017-05-31,2.3 and up
The Sims™ Mobile,FAMILY,Very High,,,559597,89.0,Free,0.0,Teen,Simulation,2018-07-26,4.1 and up
F-Secure SAFE,TOOLS,High,,,9433,9.3,Free,0.0,Everyone,Tools,2018-07-30,5.0 and up
Henry Danger Crime Warp,FAMILY,High,,,9626,28.0,Free,0.0,Everyone,Action;Action & Adventure,2018-02-07,4.4 and up
Advanced Task Killer,PRODUCTIVITY,Top Notch,2.3290160383597884,0.12901603835978834,577059,1.5,Free,0.0,Everyone,Productivity,2016-08-07,2.3.3 and up
CamScanner (License),PRODUCTIVITY,High,,,26358,0.05,Paid,1.99,Everyone,Productivity,2014-01-17,2.0 and up
Southland CU,FINANCE,Moderate,,,109,2.8,Free,0.0,Everyone,Finance,2017-07-20,2.3 and up
FlexBook,FAMILY,Moderate,,,104,12.0,Free,0.0,Everyone,Education;Education,2018-05-21,4.1 and up
BN Pro Battery Level-White,LIBRARIES_AND_DEMO,Moderate,,,21,0.2,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
L.A. Crime Stories Mad City Crime,GAME,High,,,30008,99.0,Free,0.0,Mature 17+,Racing,2017-03-30,2.3 and up
Speed Car CM Locker Theme,PERSONALIZATION,High,,,7519,4.0,Free,0.0,Everyone,Personalization,2016-01-26,4.0 and up
Schengen/EU App,TOOLS,Low,,,24,11.0,Free,0.0,Everyone,Tools,2018-02-27,4.1 and up
CE HPJM 69,NEWS_AND_MAGAZINES,Low,,,2,22.0,Free,0.0,Everyone,News & Magazines,2017-11-09,4.1 and up
X Home Bar - Free,TOOLS,More than moderate,,,4210,1.9,Free,0.0,Everyone,Tools,2018-06-18,4.1 and up
EV Finder,TOOLS,Low,,,29,23.0,Free,0.0,Everyone,Tools,2017-02-07,2.3 and up
Wifi Analyzer,TOOLS,Very High,,,335115,1.8,Free,0.0,Everyone,Tools,2018-04-07,6.0 and up
Black White Interracial Dating - Interracial Match,DATING,More than moderate,,,537,28.0,Free,0.0,Mature 17+,Dating,2018-03-29,4.1 and up
Holl & Co Barbers,LIFESTYLE,Low,,,12,6.0,Free,0.0,Everyone,Lifestyle,2018-02-26,4.0 and up
Empire Z: Endless War,FAMILY,Very High,,,367951,76.0,Free,0.0,Teen,Strategy,2018-07-16,4.0.3 and up
Y! Mobile menu,BUSINESS,More than moderate,,,9,1.2,Free,0.0,Everyone,Business,2018-04-09,6.0 and up
iGun Pro -The Original Gun App,GAME,Very High,,,249308,55.0,Free,0.0,Everyone,Arcade,2017-09-07,2.3 and up
Resume Builder - Free CV Maker & Premium Templates,BUSINESS,More than moderate,,,770,5.6,Free,0.0,Everyone,Business,2018-08-03,4.4 and up
Quran Juz-30 - Mahad al Zahra,FAMILY,More than moderate,,,2654,6.7,Free,0.0,Everyone,Education,2016-11-02,2.2 and up
Rivals at War: 2084,FAMILY,Very High,,,174127,48.0,Free,0.0,Teen,Simulation,2016-10-03,3.0 and up
Knife&Axe Throwing,GAME,More than moderate,,,440,9.1,Free,0.0,Everyone,Arcade,2012-11-26,2.1 and up
"Brilliant Quotes: Life, Love, Family & Motivation",BOOKS_AND_REFERENCE,High,,,67186,6.3,Free,0.0,Everyone 10+,Books & Reference,2018-05-18,2.3.3 and up
AE Garage,AUTO_AND_VEHICLES,Low,,,64,66.0,Free,0.0,Everyone,Auto & Vehicles,2017-06-27,4.1 and up
Wifi Mingle,DATING,Very low,,,0,10.0,Free,0.0,Everyone,Dating,2018-07-27,4.4 and up
CV Samples 2018,BUSINESS,Moderate,,,34,26.0,Free,0.0,Everyone,Business,2017-10-10,4.0.3 and up
MiAI (Artificial Intelligence) Assistant,PRODUCTIVITY,Low,,,3,7.5,Free,0.0,Everyone,Productivity,2018-03-01,4.1 and up
Tarascon Pharmacopoeia,MEDICAL,Moderate,,,275,5.8,Free,0.0,Everyone 10+,Medical,2018-03-16,4.4 and up
.R,TOOLS,Moderate,,,259,0.2,Free,0.0,Everyone,Tools,2014-09-16,1.5 and up
DMR BrandMeister Tool,COMMUNICATION,Moderate,,,78,2.5,Free,0.0,Everyone,Communication,2018-03-31,6.0 and up
m.ride - your motorcycle app,AUTO_AND_VEHICLES,Moderate,,,189,16.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-03,6.0 and up
Crazy Wheels,GAME,Very High,,,121082,7.0,Free,0.0,Teen,Adventure,2018-01-17,2.1 and up
Geometry Dash World,GAME,Very High,,,760628,63.0,Free,0.0,Everyone,Arcade,2017-12-22,4.0 and up
AZ Browser. Private & Download,COMMUNICATION,More than moderate,,,1520,5.2,Free,0.0,Everyone,Communication,2016-12-31,4.4 and up
Dinosaur War,FAMILY,Very High,,,157997,27.0,Free,0.0,Everyone,Simulation,2016-08-04,2.3.3 and up
My Little Pony: Story Creator,FAMILY,High,,,11002,21.0,Free,0.0,Everyone,Education;Action & Adventure,2017-05-11,4.0.3 and up
"Sweet Selfie - selfie camera, beauty cam, photo edit",PHOTOGRAPHY,Top Notch,,,1159058,25.0,Free,0.0,Everyone,Photography,2018-08-03,4.0.3 and up
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,EDUCATION,More than moderate,,,61,18.0,Free,0.0,Mature 17+,Education,2018-05-28,5.0 and up
Orbita AI — Exciting mobile puzzles & riddles,FAMILY,High,,,116973,31.0,Free,0.0,Everyone,Puzzle,2018-03-29,4.1 and up
amazer - Global Kpop Video Community,VIDEO_PLAYERS,More than moderate,,,1215,23.0,Free,0.0,Everyone 10+,Video Players & Editors,2018-07-20,4.1 and up
BL Carrier,BUSINESS,Very low,,,0,11.0,Free,0.0,Everyone,Business,2018-07-27,4.0.3 and up
English translation from Bengali,BOOKS_AND_REFERENCE,More than moderate,,,527,2.9,Free,0.0,Everyone,Books & Reference,2018-03-31,4.0 and up
Hey AJ! It's Saturday!,BOOKS_AND_REFERENCE,Low,,,12,50.0,Paid,3.99,Everyone,Books & Reference,2016-06-13,2.2 and up
"Pu - Cute giant panda bear, baby pet care game",FAMILY,High,,,22167,88.0,Free,0.0,Everyone,Educational,2018-06-12,4.1 and up
BW-DGS plugin,GAME,Low,,,70,0.67,Free,0.0,Everyone,Board,2018-05-13,4.0 and up
cloudLibrary,BOOKS_AND_REFERENCE,More than moderate,,,10774,35.0,Free,0.0,Everyone,Books & Reference,2018-06-28,4.1 and up
CU of Colorado Mobile Banking,FINANCE,Moderate,,,347,25.0,Free,0.0,Everyone,Finance,2018-02-06,4.1 and up
BD Earn Pro,FAMILY,Moderate,,,540,3.2,Free,0.0,Everyone,Entertainment,2018-08-01,4.1 and up
Keyboard Theme Gate Flat BW,PERSONALIZATION,Moderate,,,75,2.6,Free,0.0,Mature 17+,Personalization,2016-05-26,4.0.3 and up
CARS.bg,AUTO_AND_VEHICLES,More than moderate,,,276,1.7,Free,0.0,Everyone,Auto & Vehicles,2017-07-05,4.4 and up
Movement BE,SOCIAL,Low,,,20,1.2,Free,0.0,Teen,Social,2016-11-10,4.4 and up
Draw A Stickman,GAME,High,1.7349999999999999,0.03500000000000002,29265,17.0,Free,0.0,Everyone,Adventure,2017-05-19,4.0.3 and up
BROTHER IN WARS: GUNNER CITY WARLORDS,GAME,High,,,8649,39.0,Free,0.0,Teen,Action,2018-07-26,4.2 and up
Draw Color by Number - Sandbox Pixel Art,FAMILY,High,,,34279,24.0,Free,0.0,Everyone,Casual;Creativity,2018-08-02,4.4 and up
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,Very High,,,191032,26.0,Free,0.0,Everyone,Communication,2018-08-04,4.0.3 and up
CG FM,FAMILY,Low,,,2,6.6,Free,0.0,Everyone,Entertainment,2018-01-31,4.1 and up
EU Life Explorer,NEWS_AND_MAGAZINES,Low,,,2,12.0,Free,0.0,Everyone,News & Magazines,2017-05-08,4.1 and up
Last Empire - War Z: Strategy,FAMILY,Top Notch,,,853495,78.0,Free,0.0,Teen,Strategy,2018-08-02,4.0.3 and up
WSVN • South Florida's Source for Weather,WEATHER,Low,,,7,28.0,Free,0.0,Everyone,Weather,2018-06-21,4.4 and up
Vargo Anesthesia Mega App,MEDICAL,Low,,,92,32.0,Paid,79.99,Everyone,Medical,2018-06-18,4.0.3 and up
Block Gun 3D: Haunted Hollow,GAME,High,,,16282,35.0,Free,0.0,Teen,Action,2017-10-09,2.3 and up
Super ball DZ,GAME,Low,,,24,32.0,Free,0.0,Teen,Action,2017-09-21,4.1 and up
Chat Anónimo Gratis Español CG,DATING,Moderate,,,69,4.0,Free,0.0,Everyone,Dating,2017-07-10,2.3 and up
Bleacher Report Live,SPORTS,More than moderate,,,232,32.0,Free,0.0,Everyone,Sports,2018-08-01,5.0 and up
Soccer Clubs Logo Quiz,GAME,High,,,21661,16.0,Free,0.0,Everyone,Trivia,2018-05-24,4.0 and up
El Nuevo Día,NEWS_AND_MAGAZINES,High,,,8011,13.0,Free,0.0,Everyone 10+,News & Magazines,2018-06-13,4.1 and up
CS Interview FAQs,FAMILY,Moderate,,,99,1.1,Free,0.0,Everyone,Education,2013-02-11,2.2 and up
GoBank,FINANCE,High,2.3177906601577027,0.11779066015770259,5950,12.0,Free,0.0,Everyone,Finance,2018-06-01,4.1 and up
R+F PULSE,BUSINESS,Moderate,,,58,3.0,Free,0.0,Everyone,Business,2017-04-21,4.4 and up
Howlr,DATING,Moderate,,,105,27.0,Free,0.0,Mature 17+,Dating,2018-06-19,4.4 and up
Casa de Bolsa Bx+ Móvil,FINANCE,Low,,,5,8.8,Free,0.0,Everyone,Finance,2017-07-18,4.0 and up
Target - now with Cartwheel,SHOPPING,Very High,,,68406,24.0,Free,0.0,Everyone,Shopping,2018-07-25,5.0 and up
WIZARD Card Game,GAME,Low,,,48,4.1,Paid,1.99,Everyone,Card,2014-12-15,2.1 and up
CR Best Decks,FAMILY,Low,,,34,30.0,Free,0.0,Everyone,Strategy,2017-07-05,4.0.3 and up
Santa Fe Map and Walks,TRAVEL_AND_LOCAL,Low,,,2,47.0,Free,0.0,Everyone,Travel & Local,2018-04-20,4.0 and up
Al'Quran Bahasa Indonesia,BOOKS_AND_REFERENCE,Very High,,,361780,9.7,Free,0.0,Everyone,Books & Reference,2018-05-30,2.3 and up
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,High,,,9952,38.0,Free,0.0,Everyone 10+,Comics,2018-07-31,4.1 and up
Airplane Fly Hawaii,FAMILY,High,,,83427,16.0,Free,0.0,Everyone,Simulation,2015-01-30,4.1 and up
AF Our Time to Shine,BUSINESS,Low,,,0,11.0,Free,0.0,Everyone,Business,2017-07-17,4.1 and up
Hesab.af - Send money in Afghanistan,FINANCE,Low,,,51,11.0,Free,0.0,Everyone,Finance,2018-04-15,4.1 and up
"Niche: College, K-12, and Neighborhood Search",LIFESTYLE,Moderate,,,42,26.0,Free,0.0,Everyone,Lifestyle,2018-07-06,4.4 and up
Horror Hospital,GAME,High,,,63986,26.0,Free,0.0,Teen,Action,2017-10-10,2.3 and up
"Priceline Hotel Deals, Rental Cars & Flights",TRAVEL_AND_LOCAL,Very High,,,48930,15.0,Free,0.0,Everyone,Travel & Local,2018-07-26,4.4 and up
Meu Cartão BV,FINANCE,High,,,15057,5.7,Free,0.0,Everyone,Finance,2018-08-03,5.0 and up
Traffic Racer,GAME,Top Notch,,,5387781,53.0,Free,0.0,Everyone,Racing,2018-02-27,4.1 and up
CG Wizard,TOOLS,Low,,,6,1.3,Free,0.0,Everyone,Tools,2018-05-22,5.0 and up
Simple Gallery,TOOLS,High,,,28030,9.0,Free,0.0,Everyone,Tools,2018-08-02,4.1 and up
Ba Cristi,GAME,Moderate,,,196,35.0,Free,0.0,Everyone,Adventure,2016-03-22,2.3 and up
Super AR,FAMILY,Moderate,,,410,28.0,Free,0.0,Teen,Entertainment,2017-12-18,4.0 and up
CB Frequencies FREE!,TOOLS,More than moderate,,,364,2.3,Free,0.0,Everyone,Tools,2018-03-02,4.0.3 and up
California Cop Assist CA Cop,PRODUCTIVITY,Low,,,5,7.0,Paid,4.99,Everyone,Productivity,2014-02-11,2.2 and up
DM Accounting and Payroll,FINANCE,Low,,,0,92.0,Free,0.0,Everyone,Finance,2017-09-27,5.0 and up
Lexus Tech BH Service Pro,LIFESTYLE,Very low,,,0,0.88,Free,0.0,Teen,Lifestyle,2016-07-26,3.0 and up
Aviary Effects: Classic,LIBRARIES_AND_DEMO,Very High,2.0394881879775295,0.1394881879775295,67007,0.23,Free,0.0,Everyone,Libraries & Demo,2013-03-06,2.2 and up
F*ck This Game,GAME,Low,,,8,6.3,Paid,0.99,Teen,Action,2015-07-18,2.3 and up
ES Summer Chill Theme for Free,TOOLS,More than moderate,,,940,0.38,Free,0.0,Everyone,Tools,2017-08-24,4.0 and up
Zenefits,BUSINESS,More than moderate,,,296,14.0,Free,0.0,Everyone,Business,2018-06-15,4.1 and up
Cheating Tom 3 - Genius School,GAME,Very High,,,90415,84.0,Free,0.0,Everyone,Arcade,2018-07-24,4.1 and up
AMC Theatres,ENTERTAINMENT,High,2.306347222222222,0.15634722222222222,44550,72.0,Free,0.0,Everyone,Entertainment,2018-07-18,5.0 and up
Pixel Gun 3D: Survival shooter & Battle Royale,GAME,Top Notch,,,4487182,55.0,Free,0.0,Teen,Action,2018-07-04,4.0.3 and up
Dots & Co: A Puzzle Adventure,FAMILY,High,,,81001,85.0,Free,0.0,Everyone,Puzzle,2018-04-27,4.1 and up
EMT PASS,MEDICAL,Low,,,51,2.4,Paid,29.99,Everyone,Medical,2014-10-22,4.0 and up
CB Trader,FINANCE,Low,,,11,2.2,Free,0.0,Everyone,Finance,2018-04-11,4.0 and up
Munchery: Chef Crafted Fresh Food Delivered,FOOD_AND_DRINK,More than moderate,,,464,28.0,Free,0.0,Everyone,Food & Drink,2018-05-22,4.4 and up
Voice changer with effects,FAMILY,Top Notch,,,1260903,8.7,Free,0.0,Everyone,Entertainment,2018-08-02,4.1 and up
BD Online Passport Application,FAMILY,Moderate,,,12,2.4,Free,0.0,Everyone,Education,2017-10-07,4.0.3 and up
Learn to code with el Chavo,FAMILY,High,,,5933,60.0,Free,0.0,Everyone,Educational,2018-03-27,4.1 and up
"WalletHub - Free Credit Score, Report & Monitoring",FINANCE,More than moderate,,,1311,9.3,Free,0.0,Everyone,Finance,2018-06-19,4.4 and up
Speed Cameras Radar,MAPS_AND_NAVIGATION,High,,,18710,4.0,Free,0.0,Everyone,Maps & Navigation,2018-08-03,4.0.3 and up
CL 2NE1 Wallpaper KPOP Fans HD,PERSONALIZATION,Low,,,7,3.4,Free,0.0,Everyone,Personalization,2018-05-19,4.0 and up
Race Manager FP,GAME,Moderate,,,196,11.0,Free,0.0,Everyone,Racing,2014-11-03,2.2 and up
FD VR Store -VR Games and Apps,FAMILY,Moderate,,,105,7.5,Free,0.0,Everyone,Simulation,2016-11-30,4.4 and up
"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,Moderate,,,29,35.0,Free,0.0,Everyone,Productivity,2018-07-26,7.0 and up
Dr. Parker : Parking Simulator,GAME,High,,,14253,81.0,Free,0.0,Everyone,Racing,2018-01-18,4.0 and up
Advanced EX for FIAT,TOOLS,Moderate,,,138,0.14,Paid,4.99,Everyone,Tools,2015-03-05,1.6 and up
Mix Virtual DJ 2018,TOOLS,More than moderate,,,2925,16.0,Free,0.0,Everyone,Tools,2017-11-23,4.1 and up
CT Neck,MEDICAL,Low,,,7,8.9,Free,0.0,Everyone,Medical,2018-01-20,4.0 and up
"Kolkata News:Anandbazar Patrika,ei samay&AllRating",NEWS_AND_MAGAZINES,Low,,,10,5.0,Free,0.0,Everyone,News & Magazines,2018-07-14,4.0.3 and up
AQ Guards,PRODUCTIVITY,Very low,,,0,3.2,Free,0.0,Everyone,Productivity,2018-07-06,4.4 and up
EC Designer 2.0,TOOLS,Low,,,0,12.0,Free,0.0,Everyone,Tools,2018-07-09,4.0 and up
Be Like Bill - Maker,FAMILY,Low,,,18,1.7,Free,0.0,Everyone,Entertainment,2016-01-27,3.2 and up
Best Browser BD social networking,COMMUNICATION,Very low,,,6,21.0,Free,0.0,Everyone,Communication,2018-07-04,4.1 and up
The CJ Rubric,HEALTH_AND_FITNESS,Low,,,5,43.0,Free,0.0,Everyone,Health & Fitness,2017-12-05,4.1 and up
MARVEL Contest of Champions,GAME,Top Notch,,,2468915,92.0,Free,0.0,Teen,Action,2018-07-30,4.0.3 and up
P XPERIA Theme™ | INDIGO - Design For SONY 🎨,PERSONALIZATION,Low,,,12,14.0,Free,0.0,Everyone,Personalization,2018-06-05,4.4 and up
Love Balls,GAME,Top Notch,,,360630,40.0,Free,0.0,Everyone,Puzzle,2018-07-31,4.1 and up
Luffs,LIBRARIES_AND_DEMO,More than moderate,,,487,3.7,Free,0.0,Everyone,Libraries & Demo,2018-01-16,4.0.3 and up
The Ah Yeah! Button,FAMILY,Moderate,,,30,0.31,Free,0.0,Everyone,Entertainment,2013-10-01,2.3 and up
EC MANAGER,VIDEO_PLAYERS,Low,,,2,17.0,Free,0.0,Everyone,Video Players & Editors,2018-06-13,4.1 and up
Experian - Free Credit Report,FINANCE,High,2.4567204393834827,0.15672043938348285,23130,46.0,Free,0.0,Everyone,Finance,2018-07-12,4.2 and up
AW CAMERA,TOOLS,Low,,,2,24.0,Free,0.0,Everyone,Tools,2018-01-30,2.3 and up
Web Browser ( Fast & Secure Web Explorer),SOCIAL,High,,,2508,6.0,Free,0.0,Everyone,Social,2017-11-20,4.0.3 and up
Anime Mod for BM,BOOKS_AND_REFERENCE,Low,,,0,8.0,Free,0.0,Everyone,Books & Reference,2017-07-28,4.0 and up
Video Wallpaper Show,VIDEO_PLAYERS,Low,,,0,13.0,Free,0.0,Everyone,Video Players & Editors,2018-07-26,4.0.3 and up
PlayMotiv dn edition,BUSINESS,Low,,,0,28.0,Free,0.0,Everyone,Business,2018-04-08,4.1 and up
LightX Photo Editor & Photo Effects,PHOTOGRAPHY,Very High,,,259450,17.0,Free,0.0,Everyone,Photography,2018-05-24,4.1 and up
Children's Stories 2018 - The Lion Come Lion,PARENTING,Moderate,,,39,18.0,Free,0.0,Everyone,Parenting;Music & Video,2017-10-31,4.0 and up
Daily Manga - Comic & Webtoon,COMICS,More than moderate,,,1462,7.1,Free,0.0,Mature 17+,Comics,2018-05-18,4.0.3 and up
BH Bikes GPS Locator,SPORTS,Very low,,,0,10.0,Free,0.0,Everyone,Sports,2018-07-19,5.0 and up
Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,High,2.604375,0.354375,10097,7.5,Free,0.0,Everyone,Lifestyle,2018-04-26,4.0 and up
Super DK vs Kong Brother Advanced Free Classic,GAME,Moderate,,,66,38.0,Free,0.0,Everyone,Arcade,2018-07-17,4.1 and up
"Super P Launcher for Android P 9.0 launcher, theme",TOOLS,More than moderate,,,2026,7.5,Free,0.0,Everyone,Tools,2018-08-03,4.0 and up
